"","RT","label_cond","label","second_stim","first_stim","first_stim_cat","block","third_stim","isRight","subjCode"
"10984",1225.63,0.5,"talp","circle_5","circle_5","C",1,"square_2",1,84
"10985",510.035,0.5,"gek","circle_4","square_3","S",1,"square_3",1,84
"10986",477.1,0.5,"gek","square_6","square_6","S",1,"circle_6",1,84
"10987",649.1800001,0.5,"talp","circle_6","circle_6","C",1,"square_4",1,84
"10988",570.635,0.5,"talp","square_6","circle_4","C",1,"circle_4",1,84
"10989",835.1649999,0.5,"gek","circle_7","square_6","S",1,"square_6",1,84
"10990",576.705,0.5,"gek","circle_7","square_3","S",1,"square_3",1,84
"10991",812.13,0.5,"gek","square_2","square_2","S",1,"circle_2",1,84
"10992",835.76,0.5,"gek","circle_7","square_7","S",1,"square_7",1,84
"10993",646.9449999,0.5,"gek","square_6","square_6","S",1,"circle_5",1,84
"10994",702.9,0.5,"gek","circle_7","square_3","S",2,"square_3",1,84
"10995",1036.425,0.5,"talp","square_5","circle_2","C",2,"circle_2",1,84
"10996",549.775,0.5,"talp","square_7","circle_6","C",2,"circle_6",1,84
"10997",828.305,0.5,"talp","square_3","circle_6","C",2,"circle_6",1,84
"10998",525.3400001,0.5,"gek","square_2","square_2","S",2,"circle_5",1,84
"10999",526.5649999,0.5,"gek","square_6","square_6","S",2,"circle_4",1,84
"11000",1941.84,0.5,"talp","square_6","circle_7","C",2,"circle_7",1,84
"11001",731.6300001,0.5,"talp","circle_4","circle_4","C",2,"square_7",1,84
"11002",629.26,0.5,"gek","circle_4","square_3","S",2,"square_3",1,84
"11003",582.36,0.5,"gek","square_2","square_2","S",2,"circle_3",1,84
"11004",587.375,0.5,"talp","square_5","circle_5","C",2,"circle_5",1,84
"11005",572.16,0.5,"talp","circle_2","circle_2","C",2,"square_3",1,84
"11006",568.155,0.5,"gek","circle_3","square_3","S",2,"square_3",1,84
"11007",463.035,0.5,"talp","circle_6","circle_6","C",2,"square_4",1,84
"11008",610.6499999,0.5,"gek","square_6","square_6","S",2,"circle_3",1,84
"11009",605.46,0.5,"talp","circle_5","circle_5","C",2,"square_3",1,84
"11010",667.355,0.5,"gek","circle_3","square_7","S",2,"square_7",1,84
"11011",954.5549999,0.5,"talp","circle_6","circle_6","C",2,"square_2",1,84
"11012",531.545,0.5,"gek","square_6","square_6","S",2,"circle_5",1,84
"11013",506.56,0.5,"gek","square_6","square_6","S",2,"circle_2",1,84
"11014",678.3200001,0.5,"talp","square_7","circle_7","C",2,"circle_7",1,84
"11015",712.0899999,0.5,"gek","circle_7","square_5","S",2,"square_5",1,84
"11016",600.37,0.5,"talp","square_4","circle_4","C",2,"circle_4",1,84
"11017",1048.24,0.5,"gek","circle_7","square_4","S",2,"square_4",1,84
"11018",2260.215,0.5,"talp","circle_4","circle_4","C",2,"square_2",1,84
"11019",748.53,0.5,"talp","square_4","circle_5","C",2,"circle_5",1,84
"11020",1072.085,0.5,"talp","circle_5","circle_5","C",2,"square_7",1,84
"11021",800.47,0.5,"gek","circle_4","square_5","S",2,"square_5",1,84
"11022",532.5150001,0.5,"talp","circle_6","circle_6","C",2,"square_6",1,84
"11023",605.045,0.5,"gek","square_4","square_4","S",2,"circle_3",1,84
"11024",670.4749999,0.5,"gek","circle_3","square_5","S",2,"square_5",1,84
"11025",571.6,0.5,"talp","square_5","circle_5","C",3,"circle_5",1,84
"11026",782.29,0.5,"gek","circle_4","square_3","S",3,"square_3",1,84
"11027",489.905,0.5,"talp","circle_4","circle_4","C",3,"square_4",0,84
"11028",707.095,0.5,"gek","square_6","square_6","S",3,"circle_7",1,84
"11029",505.4499999,0.5,"gek","square_2","square_2","S",3,"circle_6",1,84
"11030",445.23,0.5,"gek","square_2","square_2","S",3,"circle_7",1,84
"11031",633.82,0.5,"talp","square_5","circle_7","C",3,"circle_7",1,84
"11032",626.8999999,0.5,"talp","square_7","circle_6","C",3,"circle_6",1,84
"11033",584.38,0.5,"talp","circle_2","circle_2","C",3,"square_7",1,84
"11034",1205.925,0.5,"talp","square_7","circle_4","C",3,"circle_4",1,84
"11035",582.62,0.5,"talp","square_5","circle_3","C",3,"circle_3",1,84
"11036",473,0.5,"gek","square_5","square_5","S",3,"circle_2",1,84
"11037",723.49,0.5,"talp","circle_3","circle_3","C",3,"square_7",1,84
"11038",733.06,0.5,"gek","circle_5","square_6","S",3,"square_6",1,84
"11039",616.0650001,0.5,"gek","circle_7","square_4","S",3,"square_4",1,84
"11040",642.385,0.5,"talp","square_4","circle_2","C",3,"circle_2",1,84
"11041",550.28,0.5,"talp","circle_4","circle_4","C",3,"square_2",1,84
"11042",798.0450001,0.5,"talp","square_3","circle_6","C",3,"circle_6",1,84
"11043",542.2199999,0.5,"gek","square_3","square_3","S",3,"circle_5",1,84
"11044",509.19,0.5,"talp","circle_3","circle_3","C",3,"square_4",1,84
"11045",540.8,0.5,"talp","square_5","circle_6","C",3,"circle_6",1,84
"11046",1182.215,0.5,"gek","square_3","square_3","S",3,"circle_7",1,84
"11047",764.65,0.5,"talp","circle_4","circle_4","C",3,"square_6",1,84
"11048",611.51,0.5,"gek","circle_4","square_5","S",3,"square_5",1,84
"11049",579.6300001,0.5,"gek","circle_5","square_7","S",3,"square_7",1,84
"11050",570.315,0.5,"gek","circle_6","square_6","S",3,"square_6",1,84
"11051",548.695,0.5,"talp","circle_7","circle_7","C",3,"square_7",1,84
"11052",857.905,0.5,"gek","circle_3","square_3","S",3,"square_3",1,84
"11053",570.765,0.5,"talp","square_6","circle_3","C",3,"circle_3",1,84
"11054",533.7650001,0.5,"gek","square_2","square_2","S",3,"circle_2",1,84
"11055",532.525,0.5,"gek","square_2","square_2","S",3,"circle_5",1,84
"11056",530.365,0.5,"gek","square_3","square_3","S",3,"circle_2",1,84
"11057",1406.155,-0.5,"noise","circle_5","circle_5","C",1,"square_5",1,NA
"11058",1240.18,-0.5,"noise","circle_5","circle_5","C",1,"square_7",1,NA
"11059",1236.56,-0.5,"noise","square_6","square_6","S",1,"circle_2",1,NA
"11060",941.19,-0.5,"noise","circle_7","square_7","S",1,"square_7",1,NA
"11061",1075.335,-0.5,"noise","circle_4","square_6","S",1,"square_6",1,NA
"11062",942.215,-0.5,"noise","square_6","square_6","S",1,"circle_7",1,NA
"11063",792.295,-0.5,"noise","circle_4","square_5","S",1,"square_5",1,NA
"11064",748.395,-0.5,"noise","circle_4","circle_4","C",1,"square_2",1,NA
"11065",722.245,-0.5,"noise","circle_5","circle_5","C",1,"square_2",1,NA
"11066",434.175,-0.5,"noise","circle_7","square_5","S",1,"square_5",1,NA
"11067",654.275,-0.5,"noise","square_6","square_6","S",1,"circle_3",1,NA
"11068",644.74,-0.5,"noise","square_3","square_3","S",1,"circle_6",1,NA
"11069",503.895,-0.5,"noise","square_3","circle_7","C",1,"circle_7",1,NA
"11070",601.96,-0.5,"noise","circle_5","square_3","S",1,"square_3",1,NA
"11071",606.69,-0.5,"noise","square_7","circle_3","C",1,"circle_3",1,NA
"11072",478.045,-0.5,"noise","square_4","circle_7","C",1,"circle_7",1,NA
"11073",528.405,-0.5,"noise","square_5","circle_2","C",1,"circle_2",1,NA
"11074",524.565,-0.5,"noise","square_2","square_2","S",1,"circle_3",1,NA
"11075",886.33,-0.5,"noise","circle_3","square_3","S",1,"square_3",1,NA
"11076",687.95,-0.5,"noise","square_4","square_4","S",1,"circle_5",1,NA
"11077",514.435,-0.5,"noise","square_2","square_2","S",1,"circle_6",1,NA
"11078",1579.1,-0.5,"noise","square_5","circle_6","C",1,"circle_6",1,NA
"11079",807.59,-0.5,"noise","circle_7","square_2","S",1,"square_2",1,NA
"11080",685.65,-0.5,"noise","circle_6","circle_6","C",1,"square_4",1,NA
"11081",486.02,-0.5,"noise","circle_2","square_7","S",1,"square_7",1,NA
"11082",459.885,-0.5,"noise","square_6","square_6","S",1,"circle_6",1,NA
"11083",467.935,-0.5,"noise","circle_4","square_4","S",1,"square_4",1,NA
"11084",521.865,-0.5,"noise","circle_5","circle_5","C",1,"square_6",1,NA
"11085",424.04,-0.5,"noise","circle_2","circle_2","C",1,"square_2",1,NA
"11086",465.845,-0.5,"noise","circle_6","square_7","S",1,"square_7",1,NA
"11087",511.91,-0.5,"noise","circle_4","circle_4","C",1,"square_7",1,NA
"11088",627.89,-0.5,"noise","square_5","circle_3","C",1,"circle_3",1,NA
"11089",563.62,-0.5,"noise","circle_2","circle_2","C",1,"square_3",1,NA
"11090",470.165,-0.5,"noise","square_3","circle_4","C",1,"circle_4",1,NA
"11091",769.75,-0.5,"noise","circle_2","circle_2","C",1,"square_4",1,NA
"11092",781.895,-0.5,"noise","square_5","circle_3","C",2,"circle_3",1,NA
"11093",464.24,-0.5,"noise","square_3","square_3","S",2,"circle_4",1,NA
"11094",415.65,-0.5,"noise","circle_4","square_5","S",2,"square_5",1,NA
"11095",450.52,-0.5,"noise","circle_7","square_3","S",2,"square_3",1,NA
"11096",450.105,-0.5,"noise","circle_3","circle_3","C",2,"square_2",1,NA
"11097",592.025,-0.5,"noise","circle_2","square_5","S",2,"square_5",1,NA
"11098",463.67,-0.5,"noise","square_4","circle_6","C",2,"circle_6",1,NA
"11099",604.19,-0.5,"noise","square_4","square_4","S",2,"circle_7",1,NA
"11100",519.575,-0.5,"noise","square_6","circle_3","C",2,"circle_3",1,NA
"11101",1044.37,-0.5,"noise","square_3","square_3","S",2,"circle_6",0,NA
"11102",606.03,-0.5,"noise","circle_7","circle_7","C",2,"square_2",1,NA
"11103",683.325,-0.5,"noise","circle_5","circle_5","C",2,"square_6",1,NA
"11104",524.095,-0.5,"noise","circle_4","circle_4","C",2,"square_2",1,NA
"11105",776.395,-0.5,"noise","square_7","circle_7","C",2,"circle_7",1,NA
"11106",593.925,-0.5,"noise","square_4","square_4","S",2,"circle_3",1,NA
"11107",517.81,-0.5,"noise","square_3","square_3","S",2,"circle_5",1,NA
"11108",592.05,-0.5,"noise","square_6","circle_6","C",2,"circle_6",1,NA
"11109",530.04,-0.5,"noise","circle_6","circle_6","C",2,"square_2",1,NA
"11110",418.17,-0.5,"noise","square_7","circle_6","C",2,"circle_6",1,NA
"11111",509.99,-0.5,"noise","square_7","square_7","S",2,"circle_3",1,NA
"11112",677.875,-0.5,"noise","square_2","circle_5","C",2,"circle_5",1,NA
"11113",424.365,-0.5,"noise","circle_4","circle_4","C",2,"square_7",1,NA
"11114",407.885,-0.5,"noise","square_2","square_2","S",2,"circle_2",1,NA
"11115",947.895,-0.5,"noise","circle_5","square_4","S",2,"square_4",1,NA
"11116",445.8,-0.5,"noise","square_5","circle_7","C",2,"circle_7",1,NA
"11117",449.775,-0.5,"noise","square_4","circle_4","C",2,"circle_4",1,NA
"11118",443.665,-0.5,"noise","square_3","square_3","S",2,"circle_2",1,NA
"11119",652.36,-0.5,"noise","circle_5","square_5","S",2,"square_5",1,NA
"11120",503.915,-0.5,"noise","square_7","square_7","S",2,"circle_5",1,NA
"11121",465.78,-0.5,"noise","circle_2","square_6","S",2,"square_6",1,NA
"11122",430.14,-0.5,"noise","square_7","square_7","S",2,"circle_2",1,NA
"11123",501.785,-0.5,"noise","circle_3","circle_3","C",2,"square_3",1,NA
"11124",775.945,-0.5,"noise","square_6","circle_4","C",2,"circle_4",1,NA
"11125",400.26,-0.5,"noise","square_5","circle_5","C",3,"circle_5",1,NA
"11126",635.94,-0.5,"noise","circle_6","circle_6","C",3,"square_2",1,NA
"11127",513.755,-0.5,"noise","circle_7","circle_7","C",3,"square_3",1,NA
"11128",542.48,-0.5,"noise","circle_3","square_2","S",3,"square_2",0,NA
"11129",396.14,-0.5,"noise","circle_3","circle_3","C",3,"square_6",1,NA
"11130",483.565,-0.5,"noise","circle_6","square_4","S",3,"square_4",1,NA
"11131",460.2,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,NA
"11132",405.57,-0.5,"noise","circle_4","circle_4","C",3,"square_3",1,NA
"11133",497.73,-0.5,"noise","square_4","circle_4","C",3,"circle_4",1,NA
"11134",463.81,-0.5,"noise","square_7","square_7","S",3,"circle_6",1,NA
"11135",977.995,-0.5,"noise","square_2","circle_5","C",3,"circle_5",1,NA
"11136",447.91,-0.5,"noise","square_6","circle_4","C",3,"circle_4",1,NA
"11137",465.935,-0.5,"noise","circle_6","circle_6","C",3,"square_3",1,NA
"11138",448.315,-0.5,"noise","circle_4","square_5","S",3,"square_5",1,NA
"11139",1304.345,-0.5,"noise","circle_2","square_4","S",3,"square_4",1,NA
"11140",738.1,-0.5,"noise","circle_7","circle_7","C",3,"square_4",1,NA
"11141",843.93,-0.5,"noise","square_5","square_5","S",3,"circle_6",0,NA
"11142",507.94,-0.5,"noise","square_6","square_6","S",3,"circle_2",1,NA
"11143",475.62,-0.5,"noise","circle_7","circle_7","C",3,"square_2",1,NA
"11144",609.865,-0.5,"noise","square_5","square_5","S",3,"circle_2",0,NA
"11145",539.435,-0.5,"noise","circle_5","circle_5","C",3,"square_6",1,NA
"11146",472.02,-0.5,"noise","circle_7","square_6","S",3,"square_6",1,NA
"11147",1250.225,-0.5,"noise","square_7","square_7","S",3,"circle_7",1,NA
"11148",557.73,-0.5,"noise","circle_5","circle_5","C",3,"square_7",1,NA
"11149",566.245,-0.5,"noise","circle_3","square_4","S",3,"square_4",1,NA
"11150",507.935,-0.5,"noise","circle_3","square_3","S",3,"square_3",1,NA
"11151",523.455,-0.5,"noise","square_7","square_7","S",3,"circle_4",1,NA
"11152",451.505,-0.5,"noise","square_3","square_3","S",3,"circle_5",1,NA
"11153",526.195,-0.5,"noise","circle_2","square_3","S",3,"square_3",1,NA
"11154",581.715,-0.5,"noise","square_7","circle_2","C",3,"circle_2",1,NA
"11155",458.185,-0.5,"noise","square_4","circle_5","C",3,"circle_5",1,NA
"11156",476.08,-0.5,"noise","square_7","circle_3","C",3,"circle_3",1,NA
"11157",886.83,-0.5,"noise","square_5","square_5","S",1,"circle_4",1,NA
"11158",1357.215,-0.5,"noise","circle_5","square_4","S",1,"square_4",1,NA
"11159",776.855,-0.5,"noise","circle_3","square_2","S",1,"square_2",1,NA
"11160",894.105,-0.5,"noise","circle_4","square_2","S",1,"square_2",1,NA
"11161",603.965,-0.5,"noise","square_2","circle_7","C",1,"circle_7",1,NA
"11162",553.215,-0.5,"noise","circle_5","circle_5","C",1,"square_7",1,NA
"11163",628.45,-0.5,"noise","circle_2","square_4","S",1,"square_4",1,NA
"11164",650.385,-0.5,"noise","circle_4","square_7","S",1,"square_7",1,NA
"11165",575.85,-0.5,"noise","square_3","circle_2","C",1,"circle_2",1,NA
"11166",475.455,-0.5,"noise","circle_7","circle_7","C",1,"square_5",1,NA
"11167",549.08,-0.5,"noise","circle_5","square_3","S",1,"square_3",1,NA
"11168",796.325,-0.5,"noise","square_4","circle_3","C",1,"circle_3",1,NA
"11169",808.785,-0.5,"noise","circle_3","circle_3","C",1,"square_5",1,NA
"11170",575.17,-0.5,"noise","circle_5","circle_5","C",1,"square_5",1,NA
"11171",816.245,-0.5,"noise","square_4","circle_4","C",1,"circle_4",1,NA
"11172",900.2100001,-0.5,"noise","square_4","square_4","S",1,"circle_7",1,NA
"11173",969.18,-0.5,"noise","square_3","square_3","S",1,"circle_3",1,NA
"11174",782.13,-0.5,"noise","circle_2","circle_2","C",1,"square_6",1,NA
"11175",975.155,-0.5,"noise","square_3","circle_6","C",1,"circle_6",1,NA
"11176",755.08,-0.5,"noise","circle_3","circle_3","C",1,"square_7",1,NA
"11177",637.44,-0.5,"noise","circle_6","circle_6","C",1,"square_5",1,NA
"11178",476.12,-0.5,"noise","circle_2","circle_2","C",1,"square_5",1,NA
"11179",532.5,-0.5,"noise","square_2","square_2","S",1,"circle_6",1,NA
"11180",528.34,-0.5,"noise","square_7","square_7","S",1,"circle_2",1,NA
"11181",570.555,-0.5,"noise","square_7","circle_6","C",1,"circle_6",1,NA
"11182",754.95,-0.5,"noise","circle_5","circle_5","C",1,"square_2",1,NA
"11183",491.295,-0.5,"noise","circle_4","square_3","S",1,"square_3",1,NA
"11184",442.5,-0.5,"noise","square_6","square_6","S",1,"circle_6",1,NA
"11185",505.675,-0.5,"noise","circle_6","circle_6","C",1,"square_4",1,NA
"11186",748.7300001,-0.5,"noise","square_6","circle_4","C",1,"circle_4",1,NA
"11187",562.72,-0.5,"noise","circle_7","square_6","S",1,"square_6",1,NA
"11188",548.345,-0.5,"noise","circle_7","square_3","S",1,"square_3",1,NA
"11189",531.85,-0.5,"noise","circle_7","square_7","S",1,"square_7",1,NA
"11190",694.16,-0.5,"noise","square_6","square_6","S",1,"circle_5",1,NA
"11191",508.18,-0.5,"noise","circle_7","square_3","S",2,"square_3",1,NA
"11192",528.88,-0.5,"noise","square_5","circle_2","C",2,"circle_2",1,NA
"11193",493.24,-0.5,"noise","square_7","circle_6","C",2,"circle_6",1,NA
"11194",595.77,-0.5,"noise","square_3","circle_6","C",2,"circle_6",1,NA
"11195",468.245,-0.5,"noise","square_2","square_2","S",2,"circle_5",1,NA
"11196",455.895,-0.5,"noise","square_6","square_6","S",2,"circle_4",1,NA
"11197",545.3,-0.5,"noise","circle_6","circle_6","C",2,"square_5",1,NA
"11198",781.19,-0.5,"noise","square_6","circle_7","C",2,"circle_7",1,NA
"11199",620.715,-0.5,"noise","circle_4","circle_4","C",2,"square_7",1,NA
"11200",523.875,-0.5,"noise","circle_4","square_3","S",2,"square_3",1,NA
"11201",537.815,-0.5,"noise","square_2","square_2","S",2,"circle_3",1,NA
"11202",549.93,-0.5,"noise","square_5","circle_5","C",2,"circle_5",0,NA
"11203",584.82,-0.5,"noise","circle_2","circle_2","C",2,"square_3",1,NA
"11204",557.635,-0.5,"noise","circle_3","square_3","S",2,"square_3",1,NA
"11205",582.965,-0.5,"noise","circle_6","circle_6","C",2,"square_4",1,NA
"11206",453.06,-0.5,"noise","square_6","square_6","S",2,"circle_3",1,NA
"11207",462.92,-0.5,"noise","circle_5","circle_5","C",2,"square_3",1,NA
"11208",652.815,-0.5,"noise","circle_3","square_7","S",2,"square_7",1,NA
"11209",457.1,-0.5,"noise","circle_6","circle_6","C",2,"square_2",1,NA
"11210",474.835,-0.5,"noise","square_6","square_6","S",2,"circle_5",1,NA
"11211",377.905,-0.5,"noise","square_6","square_6","S",2,"circle_2",1,NA
"11212",922.715,-0.5,"noise","square_7","circle_7","C",2,"circle_7",0,NA
"11213",563.455,-0.5,"noise","circle_7","square_5","S",2,"square_5",1,NA
"11214",647.93,-0.5,"noise","square_4","circle_4","C",2,"circle_4",1,NA
"11215",701.535,-0.5,"noise","square_7","circle_2","C",2,"circle_2",0,NA
"11216",817.96,-0.5,"noise","circle_7","square_4","S",2,"square_4",1,NA
"11217",515.35,-0.5,"noise","circle_2","square_2","S",2,"square_2",1,NA
"11218",733.38,-0.5,"noise","circle_4","circle_4","C",2,"square_2",1,NA
"11219",542.385,-0.5,"noise","square_2","square_2","S",2,"circle_7",1,NA
"11220",537.145,-0.5,"noise","circle_5","circle_5","C",2,"square_7",1,NA
"11221",577.365,-0.5,"noise","circle_4","square_5","S",2,"square_5",1,NA
"11222",550.24,-0.5,"noise","circle_6","circle_6","C",2,"square_6",1,NA
"11223",535.8,-0.5,"noise","circle_3","square_5","S",2,"square_5",1,NA
"11224",753.83,-0.5,"noise","square_5","circle_5","C",3,"circle_5",1,NA
"11225",571.815,-0.5,"noise","circle_4","square_3","S",3,"square_3",1,NA
"11226",487.725,-0.5,"noise","square_6","square_6","S",3,"circle_2",1,NA
"11227",496.525,-0.5,"noise","circle_4","circle_4","C",3,"square_4",1,NA
"11228",520.77,-0.5,"noise","square_2","square_2","S",3,"circle_6",1,NA
"11229",619.7949999,-0.5,"noise","square_5","circle_7","C",3,"circle_7",1,NA
"11230",665.51,-0.5,"noise","square_7","circle_6","C",3,"circle_6",0,NA
"11231",545,-0.5,"noise","circle_2","circle_2","C",3,"square_7",1,NA
"11232",617.205,-0.5,"noise","square_4","circle_6","C",3,"circle_6",1,NA
"11233",725.845,-0.5,"noise","square_7","circle_4","C",3,"circle_4",1,NA
"11234",519.395,-0.5,"noise","square_5","circle_3","C",3,"circle_3",1,NA
"11235",569.39,-0.5,"noise","square_5","square_5","S",3,"circle_2",1,NA
"11236",505.595,-0.5,"noise","circle_3","circle_3","C",3,"square_7",1,NA
"11237",545.95,-0.5,"noise","circle_5","square_6","S",3,"square_6",1,NA
"11238",690.92,-0.5,"noise","circle_7","square_4","S",3,"square_4",1,NA
"11239",497.755,-0.5,"noise","square_4","circle_2","C",3,"circle_2",1,NA
"11240",528.785,-0.5,"noise","square_3","circle_6","C",3,"circle_6",1,NA
"11241",564.815,-0.5,"noise","square_3","square_3","S",3,"circle_5",1,NA
"11242",453.11,-0.5,"noise","circle_3","circle_3","C",3,"square_4",1,NA
"11243",537.565,-0.5,"noise","square_5","circle_6","C",3,"circle_6",1,NA
"11244",476.355,-0.5,"noise","square_4","circle_5","C",3,"circle_5",1,NA
"11245",458.525,-0.5,"noise","square_2","square_2","S",3,"circle_3",1,NA
"11246",474.865,-0.5,"noise","square_3","square_3","S",3,"circle_7",1,NA
"11247",502.215,-0.5,"noise","circle_4","circle_4","C",3,"square_6",1,NA
"11248",500.325,-0.5,"noise","circle_4","square_5","S",3,"square_5",1,NA
"11249",765.975,-0.5,"noise","circle_5","square_7","S",3,"square_7",1,NA
"11250",752.99,-0.5,"noise","circle_6","square_6","S",3,"square_6",1,NA
"11251",584.045,-0.5,"noise","circle_7","circle_7","C",3,"square_7",1,NA
"11252",614.425,-0.5,"noise","circle_3","square_3","S",3,"square_3",1,NA
"11253",707.96,-0.5,"noise","square_6","circle_3","C",3,"circle_3",1,NA
"11254",491.13,-0.5,"noise","square_2","square_2","S",3,"circle_2",1,NA
"11255",562.23,-0.5,"noise","square_2","square_2","S",3,"circle_5",1,NA
"11256",470.645,-0.5,"noise","square_3","square_3","S",3,"circle_2",1,NA
"11257",1919.595,0.5,"gek","circle_2","square_2","S",1,"square_2",1,90
"11258",704.22,0.5,"talp","square_3","circle_5","C",1,"circle_5",1,90
"11259",804.045,0.5,"gek","circle_4","square_4","S",1,"square_4",1,90
"11260",759.1,0.5,"gek","circle_5","square_5","S",1,"square_5",1,90
"11261",626.11,0.5,"talp","circle_5","circle_5","C",1,"square_6",1,90
"11262",596.365,0.5,"talp","square_7","circle_4","C",1,"circle_4",1,90
"11263",669.375,0.5,"talp","square_5","circle_7","C",1,"circle_7",1,90
"11264",1046.5,0.5,"gek","circle_7","square_2","S",1,"square_2",1,90
"11265",585.16,0.5,"talp","circle_3","circle_3","C",1,"square_3",1,90
"11266",579.4099999,0.5,"talp","circle_2","circle_2","C",1,"square_7",1,90
"11267",740.4,0.5,"talp","circle_3","circle_3","C",1,"square_6",1,90
"11268",695.27,0.5,"gek","circle_4","square_3","S",1,"square_3",0,90
"11269",617.945,0.5,"talp","circle_7","circle_7","C",1,"square_7",1,90
"11270",606.575,0.5,"gek","circle_2","square_3","S",1,"square_3",1,90
"11271",609.525,0.5,"gek","square_6","square_6","S",1,"circle_6",1,90
"11272",908.745,0.5,"talp","circle_5","circle_5","C",1,"square_7",1,90
"11273",953.345,0.5,"gek","square_4","square_4","S",1,"circle_3",1,90
"11274",1154.525,0.5,"gek","square_5","square_5","S",1,"circle_2",0,90
"11275",888.72,0.5,"gek","circle_5","square_4","S",1,"square_4",1,90
"11276",549.02,0.5,"talp","circle_6","circle_6","C",1,"square_5",1,90
"11277",560.525,0.5,"talp","square_6","circle_2","C",1,"circle_2",1,90
"11278",627.55,0.5,"talp","square_4","circle_7","C",1,"circle_7",1,90
"11279",473.2900001,0.5,"talp","square_2","circle_3","C",1,"circle_3",1,90
"11280",519.57,0.5,"talp","circle_5","circle_5","C",1,"square_2",1,90
"11281",618.56,0.5,"talp","square_7","circle_3","C",1,"circle_3",1,90
"11282",597.6400001,0.5,"gek","circle_4","square_5","S",1,"square_5",1,90
"11283",660.3,0.5,"gek","square_3","square_3","S",1,"circle_6",1,90
"11284",4545.01,0.5,"gek","circle_6","square_7","S",1,"square_7",1,90
"11285",2076.59,0.5,"talp","circle_4","circle_4","C",1,"square_2",0,90
"11286",901.9,0.5,"gek","square_3","square_3","S",1,"circle_7",1,90
"11287",1114.97,0.5,"gek","circle_4","square_6","S",1,"square_6",1,90
"11288",762.67,0.5,"gek","square_4","square_4","S",1,"circle_2",1,90
"11289",498.41,0.5,"talp","square_4","circle_6","C",1,"circle_6",1,90
"11290",609.595,0.5,"gek","square_2","square_2","S",1,"circle_6",1,90
"11291",526.295,0.5,"talp","circle_3","circle_3","C",2,"square_2",1,90
"11292",559.365,0.5,"gek","circle_5","square_2","S",2,"square_2",1,90
"11293",580.425,0.5,"talp","square_2","circle_6","C",2,"circle_6",1,90
"11294",553.08,0.5,"talp","circle_6","circle_6","C",2,"square_7",1,90
"11295",891.365,0.5,"gek","square_7","square_7","S",2,"circle_3",1,90
"11296",791.225,0.5,"talp","circle_7","circle_7","C",2,"square_2",1,90
"11297",711.735,0.5,"talp","square_7","circle_7","C",2,"circle_7",1,90
"11298",419.53,0.5,"talp","circle_5","circle_5","C",2,"square_3",1,90
"11299",551.605,0.5,"gek","square_6","square_6","S",2,"circle_5",1,90
"11300",685.055,0.5,"gek","square_5","square_5","S",2,"circle_6",1,90
"11301",694.59,0.5,"talp","circle_3","circle_3","C",2,"square_4",1,90
"11302",574.015,0.5,"gek","circle_4","square_7","S",2,"square_7",1,90
"11303",666.055,0.5,"gek","circle_4","square_6","S",2,"square_6",1,90
"11304",609.8,0.5,"talp","square_7","circle_2","C",2,"circle_2",1,90
"11305",2024.56,0.5,"talp","square_2","circle_4","C",2,"circle_4",0,90
"11306",914.085,0.5,"talp","square_6","circle_3","C",2,"circle_3",1,90
"11307",1026.675,0.5,"gek","circle_4","square_4","S",2,"square_4",1,90
"11308",755.935,0.5,"talp","circle_4","circle_4","C",2,"square_3",1,90
"11309",719.06,0.5,"gek","circle_2","square_6","S",2,"square_6",1,90
"11310",1419.53,0.5,"gek","square_3","square_3","S",2,"circle_7",1,90
"11311",675.155,0.5,"gek","square_6","square_6","S",2,"circle_6",1,90
"11312",699.29,0.5,"talp","square_3","circle_3","C",2,"circle_3",1,90
"11313",702.095,0.5,"gek","square_5","square_5","S",2,"circle_3",1,90
"11314",950.235,0.5,"talp","circle_5","circle_5","C",2,"square_4",1,90
"11315",674.095,0.5,"talp","circle_7","circle_7","C",2,"square_4",1,90
"11316",701.715,0.5,"talp","square_3","circle_6","C",2,"circle_6",1,90
"11317",694.33,0.5,"gek","circle_7","square_5","S",2,"square_5",1,90
"11318",643.575,0.5,"gek","square_6","square_6","S",2,"circle_7",1,90
"11319",828.755,0.5,"gek","circle_5","square_7","S",2,"square_7",1,90
"11320",367.39,0.5,"talp","circle_2","circle_2","C",2,"square_5",1,90
"11321",649.35,0.5,"gek","square_4","square_4","S",2,"circle_2",1,90
"11322",764.88,0.5,"talp","square_5","circle_4","C",2,"circle_4",1,90
"11323",528.3,0.5,"talp","square_4","circle_6","C",2,"circle_6",1,90
"11324",550.92,0.5,"gek","circle_3","square_3","S",3,"square_3",1,90
"11325",540.905,0.5,"gek","circle_7","square_4","S",3,"square_4",1,90
"11326",1143.73,0.5,"gek","circle_7","square_7","S",3,"square_7",1,90
"11327",673.18,0.5,"talp","circle_4","circle_4","C",3,"square_4",1,90
"11328",1465.765,0.5,"talp","circle_4","circle_4","C",3,"square_6",1,90
"11329",635.495,0.5,"gek","circle_5","square_5","S",3,"square_5",1,90
"11330",630.465,0.5,"talp","square_7","circle_5","C",3,"circle_5",1,90
"11331",499.245,0.5,"talp","circle_7","circle_7","C",3,"square_5",1,90
"11332",1216.56,0.5,"gek","square_2","square_2","S",3,"circle_4",1,90
"11333",857.465,0.5,"talp","circle_7","circle_7","C",3,"square_2",1,90
